od_key,src,dst,is_diag,class,flow_scale,sum_mse,rmse,mae,mean_true,max_true,mean_pred,rank,mse_share_pct,cum_mse_pct,rank_pct,tier
40_46-40_47,40_46,40_47,False,True Stable,Tiny (<10人),11.103436866090782,0.6297232063741175,0.4956152440297798,2.3297203519722314,3.4496801827897827,2.2141964285714284,693,0.002246217102003447,99.50310982799384,44.70967741935484,🟢 Top 10%~100% 一般微網格 (低誤差)
39_45-40_46,39_45,40_46,False,Partial Dissipation,Tiny (<10人),11.099604568122652,0.6296145240236468,0.5281091005733939,0.9387781743071714,1.6419218400904159,0.9236785714285715,694,0.0022454418309464036,99.50535526982478,44.774193548387096,🟢 Top 10%~100% 一般微網格 (低誤差)
59_61-60_61,59_61,60_61,False,Temporary Increase,Tiny (<10人),11.012770174688107,0.6386551313817969,0.5225288004635029,0.4922927731747105,1.6690811079300492,0.4972888888888889,695,0.0022278752970950307,99.50758314512188,44.83870967741935,🟢 Top 10%~100% 一般微網格 (低誤差)
57_39-57_39,57_39,57_39,True,Partial Recovery,Tiny (<10人),10.983438911933739,0.8037939051015847,0.6339073066486838,0.20151318900162504,2.3166980558343555,0.5095235294117648,696,0.0022219416042378736,99.50980508672612,44.903225806451616,🟢 Top 10%~100% 一般微網格 (低誤差)
56_43-56_43,56_43,56_43,True,Emergent / Temporary Activity,Tiny (<10人),10.893407955918205,0.6601032633131942,0.602178818068463,0.7243280107498014,1.679075078299524,0.65468,697,0.0022037284081301524,99.51200881513425,44.96774193548387,🟢 Top 10%~100% 一般微網格 (低誤差)
48_36-48_36,48_36,48_36,True,Persistent Low Volume,Tiny (<10人),10.88341792673431,0.8001256492037878,0.6714553530118036,0.3090847647765095,1.4917535925577439,0.4370882352941177,698,0.0022017074325824003,99.51421052256683,45.03225806451613,🟢 Top 10%~100% 一般微網格 (低誤差)
34_37-34_38,34_37,34_38,False,True Stable,Tiny (<10人),10.875984259584444,0.6232399291371445,0.46041799952723694,3.888249490707999,5.194733632132205,3.735328571428572,699,0.002200203607191757,99.51641072617402,45.09677419354839,🟢 Top 10%~100% 一般微網格 (低誤差)
52_48-52_48,52_48,52_48,True,Persistent Low Volume,Tiny (<10人),10.81866771402876,0.6215955194390814,0.5316331662378047,0.28999745195209037,1.5442912376211249,0.46415000000000006,700,0.002188608512230834,99.51859933468626,45.16129032258064,🟢 Top 10%~100% 一般微網格 (低誤差)
35_38-35_37,35_38,35_37,False,True Stable,Tiny (<10人),10.77077704089,0.6202181943503546,0.561587349176597,0.5831052063194543,1.584621942740698,0.5765964285714286,701,0.002178920264319121,99.52077825495059,45.225806451612904,🟢 Top 10%~100% 一般微網格 (低誤差)
30_69-32_70,30_69,32_70,False,True Stable,Tiny (<10人),10.749990673043378,0.6196194302335731,0.48227475429497485,2.5892807049025848,4.053764498755453,2.5612749999999997,702,0.0021747151974097745,99.52295297014798,45.29032258064516,🟢 Top 10%~100% 一般微網格 (低誤差)
37_43-38_44,37_43,38_44,False,True Stable,Tiny (<10人),10.696214328408201,0.6180676779981358,0.4859793744067158,1.0338925276153639,1.9687786263627352,1.123117857142857,703,0.002163836282488246,99.52511680643047,45.354838709677416,🟢 Top 10%~100% 一般微網格 (低誤差)
33_48-32_47,33_48,32_47,False,Partial Dissipation,Tiny (<10人),10.629707494489356,0.6274494961080712,0.5415177061429596,0.6245138822340957,1.4917535925577439,0.612388888888889,704,0.0021503819989587168,99.52726718842943,45.41935483870968,🟢 Top 10%~100% 一般微網格 (低誤差)
35_38-34_39,35_38,34_39,False,Delayed Increase,Tiny (<10人),10.59053971474521,0.6382228847096627,0.503370448471341,0.3627040158962468,1.254736630567164,0.3639076923076923,705,0.002142458385957639,99.5294096468154,45.483870967741936,🟢 Top 10%~100% 一般微網格 (低誤差)
42_47-42_46,42_47,42_46,False,True Stable,Tiny (<10人),10.563456591282186,0.6142200801272347,0.5496339488007324,1.4459737379600952,2.512338444999979,1.4754499999999997,706,0.002136979490023705,99.53154662630541,45.54838709677419,🟢 Top 10%~100% 一般微網格 (低誤差)
30_49-31_49,30_49,31_49,False,True Stable,Tiny (<10人),10.551080157042946,0.6138601561617779,0.47032411729648943,1.030452043265265,1.8596679540892231,1.1564499999999998,707,0.002134475746490484,99.5336811020519,45.61290322580645,🟢 Top 10%~100% 一般微網格 (低誤差)
32_46-32_47,32_46,32_47,False,Partial Dissipation,Tiny (<10人),10.528721597204237,0.6132094025116728,0.545072995437852,1.2437629336013116,2.0501417691398665,0.9914,708,0.0021299526262988206,99.5358110546782,45.67741935483871,🟢 Top 10%~100% 一般微網格 (低誤差)
31_49-31_48,31_49,31_48,False,True Stable,Tiny (<10人),10.500268618689997,0.6123802687257671,0.47700830542744843,3.2190271021818857,4.779822421806147,3.093596428571428,709,0.0021241966096967172,99.5379352512879,45.74193548387097,🟢 Top 10%~100% 一般微網格 (低誤差)
33_70-31_70,33_70,31_70,False,True Stable,Tiny (<10人),10.479861211553985,0.6117848948409068,0.4912977822283808,0.8479471116007644,1.640994456216002,0.8850035714285714,710,0.00212006820626008,99.54005531949417,45.806451612903224,🟢 Top 10%~100% 一般微網格 (低誤差)
53_37-53_36,53_37,53_36,False,Delayed Increase,Tiny (<10人),10.445557893275867,0.6107828084070202,0.5514451801102657,0.7518594658245513,1.5766279309351128,0.6998928571428572,711,0.002113128670231637,99.54216844816439,45.87096774193548,🟢 Top 10%~100% 一般微網格 (低誤差)
41_46-41_48,41_46,41_48,False,True Stable,Tiny (<10人),10.305312354546514,0.6066686655871001,0.5521755759098818,0.9293980503274623,1.5763543797117132,0.8664928571428572,712,0.0020847571010163776,99.5442532052654,45.935483870967744,🟢 Top 10%~100% 一般微網格 (低誤差)
58_45-58_44,58_45,58_44,False,Persistent Decrease,Tiny (<10人),10.28349248393702,0.6060260627333088,0.4574866922731498,1.010096747656554,2.0332146215209947,1.0797214285714287,713,0.0020803429572591207,99.54633354822266,46.0,🟢 Top 10%~100% 一般微網格 (低誤差)
32_48-33_48,32_48,33_48,False,True Stable,Tiny (<10人),10.253100881859151,0.6051298822171258,0.5053247300711429,4.284088641035595,5.580506963388005,4.335103571428571,714,0.002074194758537599,99.5484077429812,46.064516129032256,🟢 Top 10%~100% 一般微網格 (低誤差)
34_70-31_69,34_70,31_69,False,True Stable,Tiny (<10人),10.230623085975752,0.6155582556892971,0.53440248896221,0.7910963956113873,1.9516451548251328,0.8057000000000001,715,0.0020696475169818948,99.55047739049819,46.12903225806452,🟢 Top 10%~100% 一般微網格 (低誤差)
41_48-42_48,41_48,42_48,False,Partial Recovery,Tiny (<10人),10.202195378682234,0.614702438663897,0.521340749382474,0.475014823456548,1.3001674930577747,0.6055259259259259,716,0.0020638966127291348,99.55254128711091,46.19354838709677,🟢 Top 10%~100% 一般微網格 (低誤差)
40_47-41_46,40_47,41_46,False,Recovered,Tiny (<10人),10.196086683967243,0.6145183806420561,0.5714117537592164,0.5318747167221792,1.4019848953856187,0.5070185185185185,717,0.0020626608282864247,99.5546039479392,46.25806451612903,🟢 Top 10%~100% 一般微網格 (低誤差)
55_39-55_39,55_39,55_39,True,Persistent Low Volume,Tiny (<10人),10.152588435821354,0.7309902597025978,0.47653811782333627,0.3674696967707047,2.695129023329945,0.2606473684210526,718,0.0020538611647164112,99.55665780910391,46.32258064516129,🟢 Top 10%~100% 一般微網格 (低誤差)
34_39-35_39,34_39,35_39,False,True Stable,Tiny (<10人),10.126667411678365,0.6013873072107753,0.5054382016840948,0.5977274873983804,1.3940322534465235,0.6354892857142858,719,0.00204861736061921,99.55870642646454,46.38709677419355,🟢 Top 10%~100% 一般微網格 (低誤差)
35_37-34_38,35_37,34_38,False,True Stable,Tiny (<10人),10.12344604037715,0.6012916466234867,0.4727652750879206,1.0404852904495736,1.9480251120495766,1.0332999999999999,720,0.002047965679577028,99.56075439214412,46.45161290322581,🟢 Top 10%~100% 一般微網格 (低誤差)
34_40-34_39,34_40,34_39,False,Delayed Increase,Tiny (<10人),10.118872872596938,0.6011558174703644,0.4580108248863846,1.2030976663667037,2.143330031373497,1.145635714285714,721,0.0020470405311025395,99.56280143267522,46.516129032258064,🟢 Top 10%~100% 一般微網格 (低誤差)
59_60-59_61,59_60,59_61,False,Persistent Decrease,Tiny (<10人),10.111252234498597,0.600929406196845,0.5339846372339659,0.8814348025376059,1.8608752058270708,0.7854214285714286,722,0.0020454988816266955,99.56484693155684,46.58064516129032,🟢 Top 10%~100% 一般微網格 (低誤差)
41_46-42_47,41_46,42_47,False,Partial Recovery,Tiny (<10人),10.103065479677914,0.6117087626954851,0.5785757515905819,0.5102424182572486,1.3125190842418235,0.5059037037037037,723,0.002043842707154782,99.566890774264,46.64516129032258,🟢 Top 10%~100% 一般微網格 (低誤差)
30_68-31_69,30_68,31_69,False,True Stable,Tiny (<10人),10.097046307621799,0.6005071162782157,0.4461773040454072,2.337129491125637,4.47959809324265,2.2191428571428573,724,0.002042625033080042,99.56893339929708,46.70967741935484,🟢 Top 10%~100% 一般微網格 (低誤差)
52_55-52_55,52_55,52_55,True,Persistent Low Volume,Tiny (<10人),10.055368932789593,0.5992664841522507,0.3326666944156593,0.20563812298708792,2.319077514344734,0.1640857142857143,725,0.002034193730840588,99.57096759302792,46.774193548387096,🟢 Top 10%~100% 一般微網格 (低誤差)
53_36-53_37,53_36,53_37,False,Partial Dissipation,Tiny (<10人),10.03973008917716,0.6097883691533561,0.5293447312344258,0.6878798981576283,1.4887001646616567,0.502225925925926,726,0.002031030004293443,99.57299862303222,46.83870967741935,🟢 Top 10%~100% 一般微網格 (低誤差)
42_48-41_47,42_48,41_47,False,Partial Recovery,Tiny (<10人),10.013422180210537,0.6089889064309347,0.5053641259066134,0.4988900518325393,1.8587096712620312,0.5714592592592592,727,0.0020257079336813023,99.57502433096589,46.903225806451616,🟢 Top 10%~100% 一般微網格 (低誤差)
32_48-30_48,32_48,30_48,False,True Stable,Tiny (<10人),9.99158556147119,0.6199126973730064,0.5840682980633781,0.7620880832084146,1.5937731737222143,0.6650538461538461,728,0.002021290401789709,99.57704562136769,46.96774193548387,🟢 Top 10%~100% 一般微網格 (低誤差)
31_69-34_70,31_69,34_70,False,True Stable,Tiny (<10人),9.988522324491779,0.5972712450473576,0.48678126736707555,0.415434838795647,1.486967737009625,0.41265357142857145,729,0.0020206707112043858,99.57906629207889,47.03225806451613,🟢 Top 10%~100% 一般微網格 (低誤差)
58_44-54_44,58_44,54_44,False,Partial Recovery,Tiny (<10人),9.89138761036205,0.5943600282885921,0.5240571230455171,0.5279321230455171,1.4877095031232037,0.43115357142857136,730,0.00200102043006101,99.58106731250894,47.096774193548384,🟢 Top 10%~100% 一般微網格 (低誤差)
41_46-40_47,41_46,40_47,False,True Stable,Tiny (<10人),9.851217323199897,0.5931519114984644,0.5558435975158976,0.670034133061027,1.5807177609758396,0.6648107142857144,731,0.001992894010547464,99.58306020651949,47.16129032258065,🟢 Top 10%~100% 一般微網格 (低誤差)
34_39-33_38,34_39,33_38,False,True Stable,Tiny (<10人),9.798808528799675,0.5915720137541424,0.4977782802229589,1.198257249512908,2.045600566794405,1.1874857142857143,732,0.001982291750031473,99.58504249826953,47.225806451612904,🟢 Top 10%~100% 一般微網格 (低誤差)
30_36-30_37,30_36,30_37,False,Partial Dissipation,Tiny (<10人),9.748745657391096,0.6123330434114296,0.5802552851248357,0.3983668235863741,1.539450196796691,0.47103461538461533,733,0.001972164068009272,99.58701466233754,47.29032258064516,🟢 Top 10%~100% 一般微網格 (低誤差)
31_48-31_47,31_48,31_47,False,Partial Dissipation,Tiny (<10人),9.702524805304837,0.5886584264635998,0.47834547451308074,1.8219544012104283,3.4750470837515333,1.7333214285714285,734,0.0019628136236669084,99.5889774759612,47.35483870967742,🟢 Top 10%~100% 一般微網格 (低誤差)
30_59-30_59,30_59,30_59,True,Persistent Zero,Tiny (<10人),9.68619343216674,0.5881628003539842,0.18378271538904198,0.11339700110332769,3.175116030893175,0.07670714285714285,735,0.0019595097989066647,99.59093698576012,47.41935483870968,🟢 Top 10%~100% 一般微網格 (低誤差)
30_47-31_48,30_47,31_48,False,True Stable,Tiny (<10人),9.6239293266228,0.6084004667544485,0.573472323194545,0.5177607847330065,1.3470189221971045,0.5286961538461539,736,0.0019469138162032493,99.59288389957632,47.483870967741936,🟢 Top 10%~100% 一般微網格 (低誤差)
42_46-43_45,42_46,43_45,False,Partial Recovery,Tiny (<10人),9.615334094573948,0.5860074991772091,0.44924650393963866,2.5555670024424835,3.6681052550710627,2.7322857142857147,737,0.0019451750070888585,99.5948290745834,47.54838709677419,🟢 Top 10%~100% 一般微網格 (低誤差)
42_44-43_45,42_44,43_45,False,Partial Recovery,Tiny (<10人),9.61139006835849,0.5966384247927746,0.5570172833030702,0.47990987589566275,1.500021810562084,0.5806037037037037,738,0.0019443771334896522,99.59677345171689,47.612903225806456,🟢 Top 10%~100% 一般微網格 (低誤差)
32_37-34_38,32_37,34_38,False,True Stable,Tiny (<10人),9.597559900943562,0.585465623638374,0.47294881458065197,0.8377987321244518,1.6716439196457102,0.9386749999999999,739,0.001941579300805445,99.5987150310177,47.677419354838705,🟢 Top 10%~100% 一般微網格 (低誤差)
30_47-31_47,30_47,31_47,False,Partial Dissipation,Tiny (<10人),9.591533763251837,0.5852817930356233,0.513501737603938,0.6298521676918927,1.6736731910136042,0.49866071428571423,740,0.0019403602175877505,99.60065539123529,47.74193548387097,🟢 Top 10%~100% 一般微網格 (低誤差)
33_38-34_39,33_38,34_39,False,Delayed Increase,Tiny (<10人),9.567137860583195,0.5845369920037811,0.4524100147639703,0.8493904579025237,1.6736731910136042,0.9887678571428572,741,0.0019354249444417872,99.60259081617974,47.80645161290323,🟢 Top 10%~100% 一般微網格 (低誤差)
53_37-53_38,53_37,53_38,False,Partial Recovery,Tiny (<10人),9.531846230816063,0.5834578645215113,0.508328566378214,0.8827444365756641,1.5807177609758396,0.7016857142857144,742,0.0019282854737268592,99.60451910165345,47.87096774193548,🟢 Top 10%~100% 一般微網格 (低誤差)
58_44-56_44,58_44,56_44,False,Recovered,Tiny (<10人),9.48952972639758,0.582161297187275,0.5041901659106801,0.8495930042448367,1.8587096712620312,0.8662285714285713,743,0.0019197248760427239,99.6064388265295,47.935483870967744,🟢 Top 10%~100% 一般微網格 (低誤差)
39_37-39_38,39_37,39_38,False,True Stable,Tiny (<10人),9.489248736968799,0.5821526780888572,0.4702447064386756,1.9027591344404233,2.8843565690319597,1.9638857142857142,744,0.0019196680320881878,99.60835849456159,48.0,🟢 Top 10%~100% 一般微網格 (低誤差)
33_48-32_48,33_48,32_48,False,True Stable,Tiny (<10人),9.482483236387928,0.5819451138941568,0.4201491083684302,3.702018115936318,4.754964576277809,3.7163178571428572,745,0.0019182993763024484,99.6102767939379,48.064516129032256,🟢 Top 10%~100% 一般微網格 (低誤差)
30_48-31_48,30_48,31_48,False,True Stable,Tiny (<10人),9.465522577192726,0.5814244385617817,0.44720066803845615,2.3156294895384733,3.5416842945043467,2.2591857142857146,746,0.0019148682474362266,99.61219166218534,48.12903225806451,🟢 Top 10%~100% 一般微網格 (低誤差)
38_44-41_47,38_44,41_47,False,Partial Recovery,Tiny (<10人),9.46384297907609,0.5813728511978009,0.4854217117727216,0.7459915828204152,1.5009349661067095,0.7098178571428572,747,0.0019145284659740018,99.6141061906513,48.193548387096776,🟢 Top 10%~100% 一般微網格 (低誤差)
32_47-32_46,32_47,32_46,False,Partial Dissipation,Tiny (<10人),9.406257090280478,0.5796013744154709,0.499642366698979,1.1696532958084924,1.9572465838050337,1.013225,748,0.001902878883073972,99.61600906953437,48.25806451612903,🟢 Top 10%~100% 一般微網格 (低誤差)
38_45-39_45,38_45,39_45,False,Partial Dissipation,Tiny (<10人),9.397346798205875,0.5793267890468666,0.4548530210957754,0.8842203650745043,1.6737011586803008,0.846117857142857,749,0.0019010763375483665,99.61791014587192,48.32258064516129,🟢 Top 10%~100% 一般微網格 (低誤差)
32_47-31_47,32_47,31_47,False,Partial Dissipation,Tiny (<10人),9.395273126266378,0.579262866749827,0.5327404033848941,0.561526632448142,1.6773887202053455,0.577625,750,0.0019006568352419528,99.61981080270716,48.38709677419355,🟢 Top 10%~100% 一般微網格 (低誤差)
61_61-61_62,61_61,61_62,False,Temporary Increase,Tiny (<10人),9.38967841826588,0.6128516433286568,0.5457473433882946,0.4360793433882945,1.39114229200157,0.33508399999999994,751,0.0018995250299331107,99.6217103277371,48.45161290322581,🟢 Top 10%~100% 一般微網格 (低誤差)
52_39-52_39,52_39,52_39,True,Persistent Zero,Tiny (<10人),9.383046377348123,0.625268155052565,0.39519269806345925,0.22039686473012596,2.226314413770945,0.23202916666666665,752,0.0018981833729389461,99.62360851111004,48.516129032258064,🟢 Top 10%~100% 一般微網格 (低誤差)
31_36-31_37,31_36,31_37,False,True Stable,Tiny (<10人),9.37376093167299,0.6123319665564747,0.5731256600046367,0.3509776600046367,1.2983994725347987,0.488836,753,0.0018963049341161973,99.62550481604416,48.58064516129032,🟢 Top 10%~100% 一般微網格 (低誤差)
41_48-42_49,41_48,42_49,False,Delayed Increase,Tiny (<10人),9.340700894105531,0.5881767463670011,0.5110933777466792,0.4221155999689013,1.448754564785661,0.3592518518518518,754,0.0018896169128600321,99.62739443295702,48.645161290322584,🟢 Top 10%~100% 一般微網格 (低誤差)
40_45-39_44,40_45,39_44,False,Temporary Increase,Tiny (<10人),9.316476955288556,0.6104580888247302,0.5554082587935641,0.3930602587935641,1.5009349661067095,0.44498000000000004,755,0.0018847164278746355,99.6292791493849,48.70967741935484,🟢 Top 10%~100% 一般微網格 (低誤差)
47_56-47_56,47_56,47_56,True,Persistent Zero,Tiny (<10人),9.249806667482119,0.5747610269706545,0.22395534729707325,0.15817677586850185,2.290331577115445,0.07771428571428572,756,0.001871229077744006,99.63115037846264,48.774193548387096,🟢 Top 10%~100% 一般微網格 (低誤差)
48_51-48_51,48_51,48_51,True,Persistent Low Volume,Tiny (<10人),9.243193928772463,0.6205909122485757,0.475954400883003,0.2758960675496697,2.124840028352303,0.3270166666666667,757,0.0018698913255723272,99.63302026978822,48.83870967741936,🟢 Top 10%~100% 一般微網格 (低誤差)
31_37-30_37,31_37,30_37,False,Partial Dissipation,Tiny (<10人),9.22767707894993,0.5740730752062695,0.4752879781829744,1.1962833015496415,2.2304516055144377,0.9978928571428571,758,0.0018667522782790482,99.6348870220665,48.90322580645161,🟢 Top 10%~100% 一般微網格 (低誤差)
50_44-49_44,50_44,49_44,False,Partial Dissipation,Tiny (<10人),9.195370653440815,0.5835831418579284,0.5074763619809508,0.46496154716613597,1.3947509655669172,0.3966851851851852,759,0.0018602167121873647,99.6367472387787,48.96774193548387,🟢 Top 10%~100% 一般微網格 (低誤差)
38_43-39_44,38_43,39_44,False,Temporary Increase,Tiny (<10人),9.191852132923634,0.6063613487986724,0.5517578135450382,0.47396581354503825,1.4877343632713784,0.521408,760,0.0018595049180775989,99.63860674369677,49.03225806451613,🟢 Top 10%~100% 一般微網格 (低誤差)
30_40-30_40,30_40,30_40,True,Persistent Low Volume,Tiny (<10人),9.134685589258295,0.5711731532949873,0.31645800448386935,0.22220800448386932,2.040788212623366,0.13513571428571428,761,0.0018479401683886387,99.64045468386516,49.096774193548384,🟢 Top 10%~100% 一般微網格 (低誤差)
32_70-32_69,32_70,32_69,False,True Stable,Tiny (<10人),9.12638434562228,0.5709135644368056,0.4547014438075235,1.0584885510305662,2.1385824107396054,1.063132142857143,762,0.0018462608329136872,99.64230094469806,49.16129032258065,🟢 Top 10%~100% 一般微網格 (低誤差)
35_38-34_38,35_38,34_38,False,True Stable,Tiny (<10人),9.101931259179201,0.5701482031385474,0.45373436813074336,2.46220655587993,3.2812977106045587,2.4456142857142855,763,0.0018413139915322621,99.6441422586896,49.225806451612904,🟢 Top 10%~100% 一般微網格 (低誤差)
30_69-31_70,30_69,31_70,False,True Stable,Tiny (<10人),9.027946362986688,0.5678262549591672,0.43477428236081056,4.26408172267281,5.698434621490267,4.15605,764,0.0018263469015112352,99.64596860559111,49.29032258064516,🟢 Top 10%~100% 一般微網格 (低誤差)
61_62-60_62,61_62,60_62,False,Delayed Decrease,Tiny (<10人),9.012590285103746,0.5673431276291191,0.4563864760513548,2.236196288229595,3.732450234368185,2.034267857142857,765,0.0018232403782629516,99.64779184596937,49.354838709677416,🟢 Top 10%~100% 一般微網格 (低誤差)
61_64-61_63,61_64,61_63,False,Persistent Decrease,Tiny (<10人),8.97669582062325,0.5766023027864517,0.48694817347642216,0.540682000506328,1.211447409037194,0.680725925925926,766,0.0018159789545294071,99.6496078249239,49.41935483870968,🟢 Top 10%~100% 一般微網格 (低誤差)
30_68-30_69,30_68,30_69,False,True Stable,Tiny (<10人),8.916940814806333,0.5643245271626682,0.47949577157220363,4.744008701082663,6.177164950484499,4.735103571428572,767,0.0018038905608531947,99.65141171548476,49.483870967741936,🟢 Top 10%~100% 一般微網格 (低誤差)
33_50-33_50,33_50,33_50,True,Persistent Low Volume,Tiny (<10人),8.910845258745244,0.6093317808176307,0.5125859781495303,0.24715681148286364,1.9316727530475482,0.4199541666666667,768,0.0018026574343504942,99.65321437291911,49.54838709677419,🟢 Top 10%~100% 一般微網格 (低誤差)
31_48-33_48,31_48,33_48,False,True Stable,Tiny (<10人),8.866067841229672,0.5627124310373077,0.4374170721819693,0.911561540991567,2.3166980558343555,0.8298250000000001,769,0.001793598995758909,99.65500797191487,49.612903225806456,🟢 Top 10%~100% 一般微網格 (低誤差)
41_47-40_48,41_47,40_48,False,True Stable,Tiny (<10人),8.820351429527765,0.5715589930839181,0.5114303937939435,0.19571928268283237,1.1582184282158436,0.4236148148148149,770,0.0017843505993348557,99.65679232251419,49.67741935483871,🟢 Top 10%~100% 一般微網格 (低誤差)
45_42-45_41,45_42,45_41,False,True Stable,Tiny (<10人),8.811360573045324,0.6189528524941672,0.5559541457048448,0.4630193630961491,1.3947276591780036,0.34803913043478263,771,0.0017825317556888676,99.65857485426989,49.74193548387097,🟢 Top 10%~100% 一般微網格 (低誤差)
30_50-31_49,30_50,31_49,False,True Stable,Tiny (<10人),8.80985870273206,0.5821002657067323,0.46989658077176544,0.49156382349609096,1.3008103039591483,0.6358230769230768,772,0.0017822279284303952,99.66035708219832,49.806451612903224,🟢 Top 10%~100% 一般微網格 (低誤差)
42_46-41_48,42_46,41_48,False,True Stable,Tiny (<10人),8.797103306915682,0.5708052566303827,0.5042657658865459,0.30320650662728665,1.3947509655669172,0.3185851851851852,773,0.0017796475212491676,99.66213672971956,49.87096774193549,🟢 Top 10%~100% 一般微網格 (低誤差)
42_47-41_48,42_47,41_48,False,True Stable,Tiny (<10人),8.783865475587183,0.5812408965569064,0.524316879648948,0.4056707258027941,1.3571439471896452,0.5218307692307692,774,0.0017769695177190785,99.66391369923727,49.93548387096774,🟢 Top 10%~100% 一般微網格 (低誤差)
40_45-39_45,40_45,39_45,False,Partial Dissipation,Tiny (<10人),8.768938174026568,0.5698907684169923,0.5270704857837134,0.34722233763556537,1.212049793953167,0.5047518518518518,775,0.0017739497356050722,99.66568764897288,50.0,🟢 Top 10%~100% 一般微網格 (低誤差)
58_47-58_47,58_47,58_47,True,Persistent Zero,Tiny (<10人),8.763519976307379,0.5594487074761118,0.22223865424768025,0.10932793996196603,3.061182318935049,0.12534642857142858,776,0.001772853638196166,99.66746050261108,50.064516129032256,🟢 Top 10%~100% 一般微網格 (低誤差)
49_49-49_49,49_49,49_49,True,Persistent Low Volume,Tiny (<10人),8.73348449671444,0.603237256279071,0.4964702514948905,0.10477025149489054,1.3947509655669172,0.42720833333333336,777,0.0017667774827911154,99.66922728009386,50.12903225806452,🟢 Top 10%~100% 一般微網格 (低誤差)
30_37-30_36,30_37,30_36,False,True Stable,Tiny (<10人),8.718615583238682,0.5790780332443143,0.5031043406915263,0.42837357146075716,1.5442912376211249,0.43137692307692305,778,0.001763769512543682,99.6709910496064,50.193548387096776,🟢 Top 10%~100% 一般微網格 (低誤差)
54_56-54_57,54_56,54_57,False,Delayed Increase,Tiny (<10人),8.70089448275541,0.5676753924675292,0.5093299196695352,0.44696325300286854,1.447936284896472,0.40473703703703706,779,0.0017601845469648342,99.67275123415338,50.25806451612903,🟢 Top 10%~100% 一般微網格 (低誤差)
31_49-30_49,31_49,30_49,False,Temporary Increase,Tiny (<10人),8.681701423165595,0.5568310022915902,0.4434776905277395,0.8425355754792484,1.6419218400904159,0.9708357142857144,780,0.0017563018051426084,99.67450753595853,50.32258064516129,🟢 Top 10%~100% 一般微網格 (低誤差)
42_43-42_44,42_43,42_44,False,True Stable,Tiny (<10人),8.670962797911294,0.5564865162630144,0.438485481587136,1.4969516574444028,2.516083080308018,1.4517928571428569,781,0.0017541293891610412,99.67626166534768,50.38709677419355,🟢 Top 10%~100% 一般微網格 (低誤差)
40_46-38_44,40_46,38_44,False,True Stable,Tiny (<10人),8.579810207469068,0.5858262611890686,0.5053930983291347,0.47670417547535265,1.678222791627462,0.49226400000000003,782,0.0017356892872347149,99.67799735463491,50.45161290322581,🟢 Top 10%~100% 一般微網格 (低誤差)
56_48-56_48,56_48,56_48,True,Persistent Low Volume,Tiny (<10人),8.562037388967115,0.6385264803759443,0.46937284764176435,0.4913490381179547,1.8655120424627294,0.2658714285714286,783,0.00173209385913877,99.67972944849406,50.516129032258064,🟢 Top 10%~100% 一般微網格 (低誤差)
47_40-47_40,47_40,47_40,True,Emergent / Temporary Activity,Tiny (<10人),8.557623137847752,0.7094995393543152,0.4537451913046605,0.3280569560105428,2.3164368564316873,0.2478647058823529,784,0.0017312008593877532,99.68146064935344,50.58064516129033,🟢 Top 10%~100% 一般微網格 (低誤差)
31_69-33_70,31_69,33_70,False,True Stable,Tiny (<10人),8.553460892569804,0.552703126608858,0.48353218064048414,2.1119065538912625,2.97393547401925,2.1273964285714286,785,0.0017303588402328902,99.68319100819367,50.645161290322584,🟢 Top 10%~100% 一般微網格 (低誤差)
40_46-39_45,40_46,39_45,False,Partial Dissipation,Tiny (<10人),8.531906890992934,0.5520063046674419,0.409700542369784,1.174974393883409,2.3164368564316873,1.1482642857142857,786,0.0017259984815851611,99.68491700667525,50.70967741935484,🟢 Top 10%~100% 一般微網格 (低誤差)
33_38-32_38,33_38,32_38,False,Temporary Increase,Tiny (<10人),8.50948069751308,0.56139643012736,0.5099666617027757,0.3594592542953684,1.301767567862456,0.5334481481481481,787,0.0017214616791576959,99.68663846835442,50.77419354838709,🟢 Top 10%~100% 一般微網格 (低誤差)
58_44-58_45,58_44,58_45,False,Partial Recovery,Tiny (<10人),8.480470185975873,0.5503398361134909,0.4557223511105527,1.0369892619475904,2.2365182936071273,1.0020107142857142,788,0.0017155928740355856,99.68835406122845,50.83870967741936,🟢 Top 10%~100% 一般微網格 (低誤差)
36_45-36_45,36_45,36_45,True,Persistent Low Volume,Tiny (<10人),8.455003124689974,0.6501923993976696,0.527247573538308,0.2631825735383079,1.6419218400904159,0.372735,789,0.0017104409062900982,99.69006450213473,50.903225806451616,🟢 Top 10%~100% 一般微網格 (低誤差)
43_45-42_46,43_45,42_46,False,True Stable,Tiny (<10人),8.432324585808162,0.5487754089726951,0.3890043309544469,2.2219243337019434,3.4852871825669816,2.448753571428572,790,0.0017058530545736312,99.69177035518932,50.967741935483865,🟢 Top 10%~100% 一般微網格 (低誤差)
39_38-39_39,39_38,39_39,False,True Stable,Tiny (<10人),8.354659261327116,0.5780885489724603,0.4992767669950873,0.4474327669950873,1.4931993644142167,0.58134,791,0.0016901414166199142,99.69346049660592,51.032258064516135,🟢 Top 10%~100% 一般微網格 (低誤差)
